,section,book,start,end,first_ms,book2,ms2,section2,rid
3726,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19820,19824,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3727,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19842,19845,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3728,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19850,19856,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3729,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19865,19868,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3730,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19871,19874,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3731,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19877,19880,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3732,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19889,19893,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3733,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19929,19933,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3734,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19941,19948,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3735,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19951,19954,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3736,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19967,19970,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3737,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19986,19992,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3738,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19992,19995,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3739,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19995,20000,1361,0660IbnCadim.BughyatTalab,1974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3740,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19128,19129,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3741,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19129,19192,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3742,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19196,19197,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3743,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19197,19201,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3744,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19211,19217,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3745,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19217,19268,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3746,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,19270,19296,1361,0660IbnCadim.BughyatTalab,1976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3747,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23696,23947,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3748,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23947,24023,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3749,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24024,24046,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3750,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24050,24070,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3751,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24070,24071,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3752,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24071,24076,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3753,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24078,24088,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3754,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24088,24196,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3755,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24196,24197,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3756,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24201,24205,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3757,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24212,24275,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3758,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24277,24285,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3759,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24285,24287,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3760,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24291,24292,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3761,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24292,24338,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3762,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24338,24346,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3763,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24346,24347,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3764,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24355,24359,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3765,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24390,24393,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3766,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24395,24398,1361,0660IbnCadim.BughyatTalab,1962,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3767,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23694,23698,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3768,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23698,23707,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3769,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23707,23813,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3770,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23814,23855,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3771,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23858,23917,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3772,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23918,23923,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3773,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23924,24019,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3774,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24019,24123,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3775,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24124,24132,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3776,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24137,24138,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3777,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24138,24286,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3778,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23694,23701,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3779,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23701,23703,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3780,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23706,23709,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3781,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23725,23742,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3782,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23742,23778,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3783,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23778,23781,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3784,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23781,23782,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3785,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23786,23789,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3786,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23789,23815,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3787,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23816,23821,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3788,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23822,23859,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3789,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23869,23896,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3790,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23896,23898,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3791,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23898,23899,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3792,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23900,23914,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3793,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23915,23934,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3794,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23935,23940,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3795,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23948,23978,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3796,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,23978,23994,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3797,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24008,24021,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3798,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24022,24109,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3799,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24109,24110,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3800,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24111,24148,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3801,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24148,24197,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3802,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24198,24224,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3803,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24224,24228,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3804,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24232,24235,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3805,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24245,24249,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3806,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24253,24259,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3807,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24259,24262,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3808,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24281,24290,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3809,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24293,24298,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3810,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24329,24332,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3811,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24347,24352,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3812,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24388,24393,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3813,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24402,24405,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3814,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24405,24408,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
3815,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,24412,24415,1361,0845Maqrizi.Mawaciz,2134,### || ذكر المساجد والمعابد التي بالجبل والصحراء,0845Maqrizi.Mawaciz
