word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
عليه,دخلنا,البغدادي,اللطيف,عبد,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,1564,,,,,,,
عليه,صلي,من,واول,القضاعي,0257IbnCabdHakam.FutuhMisr,0821Qalqashandi.SubhAcsha,,,,1415,,,,,,,
عليه,قرات,الذي,مدبي,اخبرني,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,1203,,,,,,,
عليه,مريم,ابن,عيسي,ان,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,375.376,,,,,,,
عليه,مريم,ابن,عيسي,ان,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,,,,374,,,,,,,
عليه,مريم,ابن,عيسي,ان,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,377,,,,,,,
عليه,موسي,عن,مخبرا,تعالي,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,70,,,,,,,
عليه,موسي,عن,مخبرا,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,,,,69,,,,,,,
عليه,نحن,نوجهه,الذي,واما,0328AbuBakrIbnAnbari.Addad,0328AbuBakrIbnAnbari.ZahirFiMacani',0338AbuJacfarNahhas.MacaniQuran,,,1702,,,,,,,
عليه,والثنا,الله,حمد,بعد,0157AbuMikhnafAzdi.MaqtalHusayn,0157AbuMikhnafAzdi.WaqcatTaff,,,,1001,,,,,,,
عليه,والثنا,الله,حمد,بعد,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,,,,1003,,,,,,,
عليه,والثنا,الله,حمد,بعد,0157AbuMikhnafAzdi.WaqcatTaff,0353AbuCabbasHasani.Masabih,,,,1004,,,,,,,
عليه,والثنا,الله,حمد,بعد,0157AbuMikhnafAzdi.WaqcatTaff,0630IbnAthirCizzDin.Kamil,,,,1002,,,,,,,
عليه,والمامون,الامر,اسم,ان,0692IbnCabdZahir.RawdaBahiyya,,,,,1468,,,,,,,
عليه,يوسف,عن,حكايه,تعالي,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,70,,,,,,,
عليه,يوسف,عن,حكايه,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,,,,69,,,,,,,
عليها,اقف,ان,احتاج,لا,0748Dhahabi.SiyarAclamNubala,0748Dhahabi.TarikhIslam,0748Dhahabi.TarikhIslam',,,1565,,,,,,,
عليها,ان,كتبهم,في,القبط,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,341,,,,,,,
عليهم,دخلت,اني,لوددت,والله,0262CumarIbnShabba.TarikhMadina,0350MuhammadKindi.WulatMisr,,,,1518,,,,,,,
عليهم,دخلت,اني,لوددت,والله,0350MuhammadKindi.WulatMisr,0845Maqrizi.Muqaffa,,,,1520,,,,,,,
عليهم,دخلت,اني,لوددت,والله,0571IbnCasakir.TarikhDimashq,0845Maqrizi.Muqaffa,,,,1519,,,,,,,
عما,اخبرتكم,شتم,ان,لهم,0200YahyaIbnSalam.Tafsir,0213IbnHisham.SiraNabawiyya,,,,422,,,,,,,
عما,اخبرتكم,شتم,ان,لهم,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,,,,420,,,,,,,
عما,اخبرتكم,شتم,ان,لهم,0200YahyaIbnSalam.Tafsir,,,,,421,,,,,,,
عمار,وخراب,امسوس,مدينه,اخبار,0646IbnQifti.IkhbarCulama,,,,,398,,,,,,,
عمر,ابي,عن,عبيده,ابو,0845Maqrizi.MusawwadatMawaciz,,,,,942,,,,,,,
عمر,الي,بذلك,فكتب,نعم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,1293,,,,,,,
عمر,الي,بذلك,فكتب,نعم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1294,,,,,,,
عمر,الي,بذلك,فكتب,نعم,0257IbnCabdHakam.FutuhMisr,,,,,1290.1291.1292,,,,,,,
عمر,ان,الكلبي,بن,هشام,0654SibtIbnJawzi.MiratZaman,,,,,1382,,,,,,,
عمر,انه,يقول,من,ورايت,0692IbnCabdZahir.RawdaBahiyya,,,,,1442,,,,,,,
عمر,فاستكثره,درهم,الف,خمسماه,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,,,295,,,,,,,
عمر,فاستكثره,درهم,الف,خمسماه,0262CumarIbnShabba.TarikhMadina,0733Nuwayri.NihayatArab,,,,294,,,,,,,
عمر,فاستكثره,درهم,الف,خمسماه,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,,,,293,,,,,,,
عمر,قول,خالد,بن,احمد,0463IbnCabdBarr.IstidhkarJamic,,,,,1427,,,,,,,
عمر,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,1266,,,,,,,
عمرا,لنا,نبه,لي,قال,0759MufaddalIbnAbiFadail.NahjSadid,0845Maqrizi.Suluk,,,,1569,,,,,,,
عمرو,اقام,الليث,عن,القضاعي,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,492.493.495,,,,,,,
عمرو,اقام,الليث,عن,القضاعي,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,494,,,,,,,
عمرو,الي,فكتب,قال,وتفعل,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,1431,,,,,,,
عمرو,الي,فكتب,قال,وتفعل,0257IbnCabdHakam.FutuhMisr,,,,,1432,,,,,,,
عمرو,بعث,الحكم,عبد,ابن,0347IbnYunusSadafi.Tarikh,0930IbnIyas.NuzhatUmam,,,,558,,,,,,,
عمرو,بعث,الحكم,عبد,ابن,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,559,,,,,,,
عمرو,دل,الذي,ان,ويقال,0257IbnCabdHakam.FutuhMisr,,,,,1288.1289,,,,,,,
عمرو,عن,عيينه,بن,سفيان,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,,,,,,,
عمرو,فاخبره,هذه,ما,لعمرو,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
عمرو,فاخبره,هذه,ما,لعمرو,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
عمرو,فقال,غضب,حين,لمسلمه,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,489,,,,,,,
عمرو,فقال,غضب,حين,لمسلمه,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
عمرو,فقال,غضب,حين,لمسلمه,0257IbnCabdHakam.FutuhMisr,,,,,488.490,,,,,,,
عمرو,كان,وقد,لهيعه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,510.511,,,,,,,
عمرو,لان,الفسطاط,سميت,وانما,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,,,,781,,,,,,,
عمرو,لان,الفسطاط,سميت,وانما,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,782,,,,,,,
عمرو,لان,الفسطاط,سميت,وانما,0257IbnCabdHakam.FutuhMisr,,,,,780,,,,,,,
عمرو,مع,نسير,نحن,بينما,0256Bukhari.TarikhKabir,0277IbnSufyanFasawi.MacrifaWaTarikh,,,,1664,,,,,,,
عمرو,مع,نسير,نحن,بينما,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,,,,1661,,,,,,,
عمرو,مع,نسير,نحن,بينما,0277IbnSufyanFasawi.MacrifaWaTarikh,0902Sakhawi.AjwibaMurdiyya,,,,1663,,,,,,,
عمرو,مع,نسير,نحن,بينما,0902Sakhawi.AjwibaMurdiyya,,,,,1662,,,,,,,
عمرو,واقر,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
عمرو,وحاصر,الكندي,عمرو,ابو,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,492.493.495,,,,,,,
عمرو,وحاصر,الكندي,عمرو,ابو,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,494,,,,,,,
عمرو,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0774IbnKathir.Bidaya,,,,254,,,,,,,
عمرو,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,250.251.252.253,,,,,,,
عمرو,يا,وقتلتني,لعمرو,شريك,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,1431,,,,,,,
عمرو,يا,وقتلتني,لعمرو,شريك,0257IbnCabdHakam.FutuhMisr,,,,,1432,,,,,,,
عمل,في,الزمرد,ومعدن,المسعودي,0749IbnFadlAllahCumari.MasalikAbsar,0911Suyuti.HusnMuhadara,,,,622,,,,,,,
عملت,ايش,خوند,يا,له,0864Jazairi.IbtisamGhurus,,,,,1621,,,,,,,
عمهم,بني,يا,مروان,له,0350MuhammadKindi.WulatMisr,,,,,571,,,,,,,
عن,اذهابه,الش,طمس,الزجاج,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,0571IbnCasakir.TarikhDimashq,0930IbnIyas.NuzhatUmam,,,162,,,,,,,
عن,اذهابه,الش,طمس,الزجاج,0716NajmDinTufi.Isharat,0930IbnIyas.NuzhatUmam,,,,163,,,,,,,
عن,اسالك,العزيز,عبد,له,0350MuhammadKindi.WulatMisr,,,,,570,,,,,,,
عن,البلاذري,يحيي,بن,احمد,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1251,,,,,,,
عن,السلطان,لنا,بذل,لو,0385IbnNadim.Fihrist,,,,,343,,,,,,,
عن,الملك,رفهني,لو,له,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,,,,630.632,,,,,,,
عن,الملك,رفهني,لو,له,0600KatibMarrakushi.Istibsar,0600PseudoMascudi.AkhbarZaman,,,,633,,,,,,,
عن,الملك,رفهني,لو,له,0600KatibMarrakushi.Istibsar',0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,631,,,,,,,
عن,الملك,رفهني,لو,له,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,634,,,,,,,
عن,بزرجمهر,وزيره,كسري,وسال,0581AbuQasimSuhayli.RawdUnuf,0804IbnMulaqqin.Tawdih,,,,672,,,,,,,
عن,تخرج,انك,اعتقدت,ما,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,1029,,,,,,,
عن,تخرج,انك,اعتقدت,ما,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1027.1028,,,,,,,
عن,حبيب,ابي,بن,يزيد,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,769,,,,,,,
عن,حبيب,ابي,بن,يزيد,0257IbnCabdHakam.FutuhMisr,,,,,767.768,,,,,,,
عن,حديثه,في,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,760,,,,,,,
عن,حديثه,في,وهب,ابن,0257IbnCabdHakam.FutuhMisr,,,,,761.762.763.764,,,,,,,
عن,قط,يات,لم,ما,0456IbnHazm.FisalFiMilal,,,,,673,,,,,,,
عنا,حبست,كنت,ان,اللهم,0157AbuMikhnafAzdi.MaqtalHusayn,0157AbuMikhnafAzdi.WaqcatTaff,,,,1001,,,,,,,
عنا,حبست,كنت,ان,اللهم,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,,,,1003,,,,,,,
عنا,حبست,كنت,ان,اللهم,0157AbuMikhnafAzdi.WaqcatTaff,0353AbuCabbasHasani.Masabih,,,,1004,,,,,,,
عنا,حبست,كنت,ان,اللهم,0157AbuMikhnafAzdi.WaqcatTaff,0630IbnAthirCizzDin.Kamil,,,,1002,,,,,,,
عند,احدا,اعلم,لا,زيد,0001CantaraIbnShaddad.Diwan,0310Tabari.Tarikh,0733Nuwayri.NihayatArab,,,1638,,,,,,,
عند,احدا,اعلم,لا,زيد,0310Tabari.Tarikh,0341AbuNasrBukhari.SirrSilsilaCalawiyya,,,,1637,,,,,,,
عند,احدا,اعلم,لا,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1636,,,,,,,
عند,كتاب,ثلاثه,كتب,نعم,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,769,,,,,,,
عند,كتاب,ثلاثه,كتب,نعم,0257IbnCabdHakam.FutuhMisr,,,,,767.768,,,,,,,
عند,نجد,ولم,المحدثين,بعض,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,,,,351,,,,,,,
عنده,كان,له,مولي,له,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,772,,,,,,,
عنده,كان,له,مولي,له,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,,,771,,,,,,,
عنده,كان,له,مولي,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567.770,,,,,,,
عنده,كان,له,مولي,له,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
عنده,كان,ومن,مواليه,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567,,,,,,,
عنده,كان,ومن,مواليه,له,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
عنكم,بالكف,اليه,اكتب,انا,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,1630,,,,,,,
عنكم,بالكف,اليه,اكتب,انا,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1632,,,,,,,
عنكم,بالكف,اليه,اكتب,انا,0630IbnAthirCizzDin.Kamil,,,,,1631.1633,,,,,,,
عنه,الله,رضي,بكر,ابو,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,,,,,,,
عنه,الله,رضي,عباس,ابن,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,,,,,,,
عنه,الله,رضي,عثمان,عن,0874IbnTaghribirdi.NujumZahira,,,,,1446,,,,,,,
عنه,الله,رضي,عمر,فشاور,0182AbuYusufYacqub.Athar,0182AbuYusufYacqub.Kharaj,,,,1253,,,,,,,
عنه,الله,رضي,عمر,فشاور,0182AbuYusufYacqub.Kharaj,,,,,1252.1254,,,,,,,
عنه,الله,رضي,عمر,له,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1283,,,,,,,
عنه,الله,رضي,عمر,له,0257IbnCabdHakam.FutuhMisr,,,,,1284.1285.1286.1287,,,,,,,
عنه,الله,رضي,عمر,وكان,0182AbuYusufYacqub.Athar,0182AbuYusufYacqub.Kharaj,,,,1253,,,,,,,
عنه,الله,رضي,عمر,وكان,0182AbuYusufYacqub.Kharaj,,,,,1252.1254,,,,,,,
عنهما,الله,رضي,عباس,ابن,0204Shafici.AhkamQuran,0204Shafici.TafsirShafici',0541IbnCatiyyaAndalusi.MuharrarWajiz,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,,530,,,,,,,
عنهما,الله,رضي,عباس,ابن,0204Shafici.AhkamQuran,0204Shafici.TafsirShafici',0845Maqrizi.KhabarCanBashar,,,529,,,,,,,
عنهما,الله,رضي,عباس,ابن,0230IbnSacd.TabaqatKubra',0230IbnSacd.TarjamatHusayn,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,999,,,,,,,
عنهما,الله,رضي,عباس,ابن,0660IbnCadim.BughyatTalab,0845Maqrizi.Muqaffa,,,,998,,,,,,,
عنوه,مصر,فتحت,بل,اخرون,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,772,,,,,,,
عنوه,مصر,فتحت,بل,اخرون,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,,,771,,,,,,,
عنوه,مصر,فتحت,بل,اخرون,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,770,,,,,,,
عني,اللوم,دع,ذلك,في,0617IbnTuwayr.NuzhatMuqlatayn,,,,,967,,,,,,,
عني,بلغ,بني,يا,له,0322AbuHatimRazi.Zina,0548Shahrastani.MilalWaNihal,,,,1547,,,,,,,
عهد,ما,علمتم,قد,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,753.754.755.756,,,,,,,
عيالكم,وعطا,وارزاقكم,عطياتكم,اخذتم,0257IbnCabdHakam.FutuhMisr,,,,,273,,,,,,,
عيد,سبق,فيما,كله,ذلك,0845Maqrizi.ItticazHunafa,,,,,1138,,,,,,,
عيد,عمل,نعيد,نحن,لهما,0930IbnIyas.NuzhatUmam,,,,,233,,,,,,,
عيسي,منع,ما,حاطب,له,0257IbnCabdHakam.FutuhMisr,,,,,87,,,,,,,
غاضت,زاد,اذا,النيل,ان,0257IbnCabdHakam.FutuhMisr,,,,,172.173,,,,,,,
غاضت,زاد,اذا,النيل,ان,0368IbnQulawayh.KamilZiyarat,0930IbnIyas.NuzhatUmam,,,,174,,,,,,,
غبن,علي,اصبر,اقدر,ما,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,1613,,,,,,,
غد,في,اليها,الامير,يركب,0350Balawi.SiratAhmadIbnTulun,,,,,1676,,,,,,,
غريب,كتاب,في,قتيبه,ابن,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,,,,781,,,,,,,
غريب,كتاب,في,قتيبه,ابن,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,782,,,,,,,
غريب,كتاب,في,قتيبه,ابن,0257IbnCabdHakam.FutuhMisr,,,,,172.173.780,,,,,,,
غريب,كتاب,في,قتيبه,ابن,0368IbnQulawayh.KamilZiyarat,0930IbnIyas.NuzhatUmam,,,,174,,,,,,,
غلمان,عده,وكانت,صناعي,هلا,0681IbnKhallikan.WafayatAcyan,,,,,1159,,,,,,,
غله,عندي,كان,لو,والله,0692IbnCabdZahir.RawdZahir,,,,,1372,,,,,,,
غنيم,بن,شتر,به,حدثني,0900IbnCabdMuncimHimyari.RawdMictar,,,,,536,,,,,,,
غير,سمعت,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1442,,,,,,,
غير,نختار,انحن,ويلك,له,0855BadrDinCayni.CiqdJuman,,,,,1713,,,,,,,
غير,يخلق,لم,الله,ان,0415QadiCabdJabbar.ManiyyaWaAmal,0548Shahrastani.MilalWaNihal,,,,1537,,,,,,,
غيرك,كان,لو,والله,له,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,1000,,,,,,,
غيره,الله,واراد,امرا,اردت,0346Mascudi.MurujDhahab,,,,,433,,,,,,,
فابتاعك,تباع,انك,وددت,له,0488ZahirDin.DhaylTajaribUmam,0947BamakhramaHimyari.QiladatNahr,,,,1158,,,,,,,
فاجتمع,وصاح,وبالمسلمين,بالله,انا,0845Maqrizi.Suluk,,,,,1735,,,,,,,
فاحدق,مني,احدا,تمنعوا,لا,0845Maqrizi.ItticazHunafa,,,,,1247,,,,,,,
فاختر,ذاك,هو,عباده,له,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,0874IbnTaghribirdi.NujumZahira,,,749,,,,,,,
فاختر,ذاك,هو,عباده,له,0257IbnCabdHakam.FutuhMisr,,,,,747.748,,,,,,,
فاذا,الترتيب,علي,ودعاهم,خدمهم,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1089,,,,,,,
فاذا,الترتيب,علي,ودعاهم,خدمهم,0617IbnTuwayr.NuzhatMuqlatayn,0874IbnTaghribirdi.NujumZahira,,,,1090.1091,,,,,,,
فاذا,التمساح,فرخ,انه,اخر,0367IbnHawqal.SuratArd,0646IbnBaytarAndalusi.JamicLiMufradat,,,,226,,,,,,,
فاذا,الجن,من,الكلاب,ان,0310Tabari.TahdhibAthar,0310Tabari.Tarikh',,,,669,,,,,,,
فاذا,بمصر,تدفني,لا,ليوسف,0257IbnCabdHakam.FutuhMisr,,,,,655,,,,,,,
فاذا,فنظر,نعم,قال,مصحفي,0257IbnCabdHakam.FutuhMisr,0852IbnHajarCasqalani.RafcIsr,,,,1423,,,,,,,
فاذا,فنظر,نعم,قال,مصحفي,0257IbnCabdHakam.FutuhMisr,,,,,1424,,,,,,,
فارتفعتم,الانبيا,اسما,من,افرغتم,0255Jahiz.Hayawan,,,,,449,,,,,,,
فارتفعتم,الانبيا,اسما,من,افرغتم,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,,,,,,,
فارس,ملوك,بعض,عن,بلغني,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
فارس,ملوك,بعض,عن,بلغني,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
فارسل,كنزا,عنده,ان,لعمرو,0257IbnCabdHakam.FutuhMisr,0774IbnKathir.Bidaya,,,,254,,,,,,,
فارسل,كنزا,عنده,ان,لعمرو,0257IbnCabdHakam.FutuhMisr,,,,,250.251.252.253,,,,,,,
فازدادت,والحلواني,سفيان,ابو,لكم,0630IbnAthirCizzDin.Kamil,,,,,1165,,,,,,,
فاشهد,اللهم,منه,علي,اعز,0764Safadi.WafiBiWafayat,,,,,1233,,,,,,,
فاشيروا,ش,يبق,لم,انه,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,512,,,,,,,
فاقام,الشرط,هلا,بني,يا,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,1431,,,,,,,
فاقام,الشرط,هلا,بني,يا,0257IbnCabdHakam.FutuhMisr,,,,,1432,,,,,,,
فاقر,بيوتهم,في,الناس,اشبعوا,0257IbnCabdHakam.FutuhMisr,,,,,302,,,,,,,
فاقطعه,اقطعنيه,جبير,بن,خوات,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,,,,,,,
فاكفرته,القران,وخلق,الصفات,بنفي,0548Shahrastani.MilalWaNihal,,,,,1541,,,,,,,
فالحكم,الطراز,يذكره,ما,واما,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1116,,,,,,,
فالحكم,الطراز,يذكره,ما,واما,0845Maqrizi.MusawwadatMawaciz,,,,,1115,,,,,,,
فاما,المسعودي,قال,الاسكندريه,مناره,0346Mascudi.MurujDhahab,,,,,452,,,,,,,
فامر,فيها,القول,وشناعه,المصايد,0733Nuwayri.NihayatArab,,,,,327,,,,,,,
فان,الحسبه,واما,الطوير,ابن,0617IbnTuwayr.NuzhatMuqlatayn,,,,,1104,,,,,,,
فان,الهول,ابي,وجه,تناسب,0837IbnHijjaHamawi.DhaylThamaratAwraq,,,,,368.369,,,,,,,
فان,تعجل,لا,حينذ,له,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,914.915,,,,,,,
فان,والنصاري,اليهود,عيد,اجتنبوا,0930IbnIyas.NuzhatUmam,,,,,682,,,,,,,
فانا,القحطاني,ايها,اسكت,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1634.1635,,,,,,,
فانه,البحر,ما,من,اغتسلوا,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,1293,,,,,,,
فانه,البحر,ما,من,اغتسلوا,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1294,,,,,,,
فانه,البحر,ما,من,اغتسلوا,0257IbnCabdHakam.FutuhMisr,,,,,1290.1291.1292,,,,,,,
فانه,مكررا,الا,يعمل,لا,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,1487,,,,,,,
فانها,الاهرا,واما,الطوير,ابن,0617IbnTuwayr.NuzhatMuqlatayn,,,,,1105,,,,,,,
فاني,اعمالكم,ارفع,علي,اعرضوا,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,1690,,,,,,,
فاني,اعمالكم,ارفع,علي,اعرضوا,0600PseudoMascudi.AkhbarZaman,0845Maqrizi.KhabarCanBashar,,,,1691,,,,,,,
فاهويت,شهاب,ابن,يا,كل,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,0571IbnCasakir.TarikhDimashq,0930IbnIyas.NuzhatUmam,,,162,,,,,,,
فاهويت,شهاب,ابن,يا,كل,0716NajmDinTufi.Isharat,0930IbnIyas.NuzhatUmam,,,,163,,,,,,,
فايقنت,فيها,والامير,الصحرا,الي,0350Balawi.SiratAhmadIbnTulun,,,,,1677,,,,,,,
فبداوا,منازلهم,علي,الناس,اكتبوا,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,,,,296,,,,,,,
فبداوا,منازلهم,علي,الناس,اكتبوا,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,297,,,,,,,
فبعته,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,1293,,,,,,,
فبعته,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1294,,,,,,,
فبعته,عنه,الله,رضي,عمر,0257IbnCabdHakam.FutuhMisr,,,,,1290.1291.1292,,,,,,,
فبلغني,الاستيمار,واما,المامون,ابن,0588IbnMamun.AkhbarMisr,,,,,931,,,,,,,
فبني,بانه,صاحب,الهندي,مرهون,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,525,,,,,,,
فتح,بعد,يعني,بالجزيره,وكان,0257IbnCabdHakam.FutuhMisr,0845Maqrizi.Muqaffa,,,,1329,,,,,,,
فتح,بلبيس,البكري,عبيد,ابو,0204IbnKalbi.NasabMacad,,,,,527,,,,,,,
فتح,ولما,الحكم,عبد,ابن,0626YaqutHamawi.MucjamBuldan,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,201,,,,,,,
فتحت,مصر,تكون,ان,ويحتمل,0257IbnCabdHakam.FutuhMisr,,,,,262.263.264,,,,,,,
فتحيل,امساكك,علي,عزم,قد,0764Safadi.AcyanCasr,,,,,1484,,,,,,,
فتقدم,الشجره,هذه,حسن,له,0845Maqrizi.KhabarCanBashar,,,,,1684,,,,,,,
فتم,لجورياق,ودعا,الوزرا,بعض,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,,,,1279,,,,,,,
فتم,لجورياق,ودعا,الوزرا,بعض,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,1277.1278,,,,,,,
فتم,لجورياق,ودعا,الوزرا,بعض,0733Nuwayri.NihayatArab,,,,,1276,,,,,,,
